"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"6633","00724","모이세해장국","3130000","마포구","101","일반음식점","10101","한식","최영자","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54142674710162","126.9411337213969","02-718-0523","286 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199400724","2015-05-21 09:06:47.0","2015-05-21 09:06:47.0","밥","19940069356","Y"
"6632","00593","청춘구락부","3130000","마포구","101","일반음식점","10101","한식","손형석","06","먹을만큼적당히","2014-12-31","Y","Y","","0","0","02-702-1399","308 1 2층 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101201100593","2015-05-21 09:06:15.0","2015-05-21 09:06:15.0","밥","20110070215","Y"
"6631","00743","서씨네해장국","3130000","마포구","101","일반음식점","10101","한식","이애정","06","먹을만큼적당히","2014-12-31","Y","Y","","37.5412214385906","126.94137376470664","02-712-6134","290 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199400743","2015-05-21 09:05:44.0","2015-05-21 09:05:44.0","밥","19940069541","Y"
"6630","00809","풍천장어","3130000","마포구","101","일반음식점","10101","한식","조경숙","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54356628437453","126.93870146161224","02-718-1489","253 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199600809","2015-05-21 09:05:06.0","2015-05-21 09:05:06.0","밥","19960069405","Y"
"6629","00832","봉피양 마포","3130000","마포구","101","일반음식점","10101","한식","장동화","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54009053285493","126.9429044399191","02-715-2295","308 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101201100832","2015-05-21 09:04:31.0","2015-05-21 09:04:31.0","밥","20110070624","Y"
"6628","00125","신촌홍어집","3130000","마포구","101","일반음식점","10101","한식","조태성","06","먹을만큼적당히","2014-12-31","Y","Y","","37.578332308966786","126.8953550798283","02-323-1694","19-6 (상암동 1층)","1144041392061127","서울특별시 마포구 매봉산로2길","3130000101201200125","2015-05-21 09:04:07.0","2015-05-21 09:04:07.0","밥","20120069294","Y"
"6627","00488","해밀","3130000","마포구","101","일반음식점","10101","한식","신주영","06","먹을만큼적당히","2014-12-31","Y","Y","","37.58010684988462","126.88898110243768","02-6393-5678","402 (상암동 KGIT센터 지하1층 B128호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201300488","2015-05-21 09:03:37.0","2015-05-21 09:03:37.0","밥","20130070031","Y"
"6626","00049","한우리순대국","3130000","마포구","101","일반음식점","10101","한식","민현기","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57944136861803","126.89032249235892","02-2132-8090","396 (상암동누리꿈스퀘어 지1층 B11041105호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200900049","2015-05-21 09:03:03.0","2015-05-21 09:03:03.0","밥","20090069099","Y"
"6625","00150","하노이의 아침","3130000","마포구","101","일반음식점","10101","한식","변인순","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57944136861803","126.89032249235892","02-363-8839","396 (상암동누리꿈스퀘어 2층 R204호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201000150","2015-05-21 09:02:36.0","2015-05-21 09:02:36.0","밥","20100069318","Y"
"6624","00933","팔미낙지한마리수제비","3130000","마포구","101","일반음식점","10101","한식","김광익","06","먹을만큼적당히","2014-12-31","Y","Y","","37.543645936839994","126.94689385476012","02-711-7766","308 (염리동)","1144031130051109","서울특별시 마포구 독막로","3130000101198800933","2015-05-21 09:02:08.0","2015-05-21 09:02:08.0","밥","19880069079","Y"
"6623","03420","참식당","3130000","마포구","101","일반음식점","10104","일식","민병택","06","먹을만큼적당히","2014-12-31","Y","Y","","37.540166536623346","126.94356970540004","02-706-2432","311 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199503420","2015-05-21 09:01:31.0","2015-05-21 09:01:31.0","밥","19950069660","Y"
"6622","00189","참숯꺼먹돼지생고기굴요리2","3130000","마포구","101","일반음식점","10101","한식","박영옥","06","먹을만큼적당히","2014-12-31","Y","Y","","37.5784257388334","126.89504702309632","02-306-1889","13 (상암동2층)","1144041392061127","서울특별시 마포구 매봉산로2길","3130000101201100189","2015-05-21 09:00:58.0","2015-05-21 09:00:58.0","밥","20110069419","Y"
"6621","00774","조마루뼈다귀마포점","3130000","마포구","101","일반음식점","10101","한식","임주옥","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54260797653694","126.93939022211968","02-717-5551","266 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101197600774","2015-05-21 09:00:19.0","2015-05-21 09:00:19.0","밥","19760069002","Y"
"6620","07767","제주뒷고기홍이막창(부왕식당)","3130000","마포구","101","일반음식점","10101","한식","전성희","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57737354428029","126.89523415857562","02-372-0908","31 (상암동 1층)","1144041395461127","서울특별시 마포구 월드컵북로48길","3130000101199507767","2015-05-21 08:59:37.0","2015-05-21 08:59:37.0","밥","19950069308","Y"
"6619","00384","장가네설렁탕","3130000","마포구","101","일반음식점","10101","한식","장용규","06","먹을만큼적당히","2014-12-31","Y","Y","","37.541392642267525","126.94515291069574","02-715-9797","23 (용강동 1층)","1144041396031105","서울특별시 마포구 토정로37길","3130000101200500384","2015-05-21 08:59:00.0","2015-05-21 08:59:00.0","밥","20050069842","Y"
"6618","00123","이찌방","3130000","마포구","101","일반음식점","10104","일식","박종민","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54069558560112","126.94204403061668","02-701-1441","296 (용강동 지하1층)","1144031130231105","서울특별시 마포구 토정로","3130000101200900123","2015-05-21 08:58:24.0","2015-05-21 08:58:24.0","밥","20090069258","Y"
"6617","03450","이어도횟집","3130000","마포구","101","일반음식점","10116","생선회","전춘자","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57660845570361","126.89406242329353","02-376-7790"," 5(상암동)","1144041395461127","서울특별시 마포구 월드컵북로48길","3130000101199803450","2015-05-21 08:57:29.0","2015-05-21 08:57:29.0","밥","19980069818","Y"
"6616","00527","이모네","3130000","마포구","101","일반음식점","10101","한식","김학래","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57944136861803","126.89032249235892","02-2132-8007","396 (상암동누리꿈스퀘어 B1 B1053)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201100527","2015-05-21 08:55:31.0","2015-05-21 08:55:31.0","밥","20110070063","Y"
"6615","00735","육칼닭한마리칼국수","3130000","마포구","101","일반음식점","10101","한식","김미경","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57818825044283","126.89546848915702","","25-5 (상암동 1층 일부)","1144041392061127","서울특별시 마포구 매봉산로2길","3130000101201200735","2015-05-21 08:53:58.0","2015-05-21 08:53:58.0","밥","20120070451","Y"
"6614","00390","울엄마","3130000","마포구","101","일반음식점","10105","분식","유금옥","06","먹을만큼적당히","2014-12-31","Y","Y","","0","0","02-714-1995","63 106호 (염리동 삼성래미안상가)","1144041392351109","서울특별시 마포구 백범로25길","3130000101200500390","2015-05-21 08:53:05.0","2015-05-21 08:53:05.0","밥","20050069851","Y"
"6613","00384","서룡","3130000","마포구","101","일반음식점","10102","중국식","정해영","06","먹을만큼적당히","2014-12-31","Y","Y","","0","0","02-6365-4040","361 204호 (상암동DMC 이안상암2단지 2층 201202203)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200900384","2015-05-21 08:48:34.0","2015-05-21 08:48:34.0","밥","20090069815","Y"
"6612","00595","새벽집","3130000","마포구","101","일반음식점","10115","김밥(도시락)","이혜란","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57944136861803","126.89032249235892","02-2132-8777","396 (상암동 누리꿈스퀘어 B1066호 일부)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201200595","2015-05-21 08:47:59.0","2015-05-21 08:47:59.0","밥","20120070195","Y"
"6611","00192","마포본토갈비","3130000","마포구","101","일반음식점","10101","한식","김재성","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54223736759037","126.94057636947414","02-714-4936","275 (용강동1.2층)","1144031130231105","서울특별시 마포구 토정로","3130000101200600192","2015-05-21 08:46:05.0","2015-05-21 08:46:05.0","밥","20060069358","Y"
"6610","00301","밥내음이야기","3130000","마포구","101","일반음식점","10101","한식","이주희","06","먹을만큼적당히","2014-12-31","Y","Y","","37.58162132852163","126.88604890346927","02-6922-1233","434 2층 206호 (상암동 상암IT Tower)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201300301","2015-05-21 08:45:15.0","2015-05-21 08:45:15.0","밥","20130069656","Y"
"6609","00371","박대박 마포점","3130000","마포구","101","일반음식점","10101","한식","이화숙","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54246068069905","126.94030914947984","02-706-8684","271 (용강동대현빌딩 1층)","1144031130231105","서울특별시 마포구 토정로","3130000101201000371","2015-05-21 08:44:34.0","2015-05-21 08:44:34.0","밥","20100069803","Y"
"6608","00029","맹씨네","3130000","마포구","101","일반음식점","10101","한식","맹종오","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54122557467264","126.9424554930957","02-701-8611","5 1층 (용강동)","1144041395991105","서울특별시 마포구 토정로33길","3130000101200400029","2015-05-21 08:44:04.0","2015-05-21 08:44:04.0","밥","20040069040","Y"
"6607","02294","만석궁","3130000","마포구","101","일반음식점","10102","중국식","안병순","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54355230610434","126.947056864898","02-719-8071","310 지상2층 (염리동)","1144031130051109","서울특별시 마포구 독막로","3130000101198302294","2015-05-21 08:43:19.0","2015-05-21 08:43:19.0","밥","19830069110","Y"
"6606","00775","마포갈비집","3130000","마포구","101","일반음식점","10101","한식","이매숙","06","먹을만큼적당히","2014-12-31","Y","Y","","37.539957771577846","126.94413108638085","02-716-8001","315 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101198800775","2015-05-20 18:09:06.0","2015-05-20 18:09:06.0","밥","19880069065","Y"
"6605","00823","마포소금구이","3130000","마포구","101","일반음식점","10101","한식","이화자","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54184088463183","126.94049068804287","02-711-0292","278 1층동 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199800823","2015-05-20 18:07:57.0","2015-05-20 18:07:57.0","밥","19980070002","Y"
"6604","00742","마산아구찜","3130000","마포구","101","일반음식점","10101","한식","남성자","06","먹을만큼적당히","2014-12-31","Y","Y","","37.541592327207894","126.94072624258422","02-719-0687","282 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199200742","2015-05-20 18:05:15.0","2015-05-20 18:05:15.0","밥","19920069541","Y"
"6603","00008","다가이순대국","3130000","마포구","101","일반음식점","10101","한식","김인호","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57732561346397","126.89402518123096","02-302-8135","67 (상암동 1층)","1144041395431127","서울특별시 마포구 월드컵북로44길","3130000101201200008","2015-05-20 18:04:22.0","2015-05-20 18:04:22.0","밥","20120069045","Y"
"6602","00073","놀부부대찌개","3130000","마포구","101","일반음식점","10101","한식","박창규","06","먹을만큼적당히","2014-12-31","Y","Y","","37.57944136861803","126.89032249235892","02-2132-8787","396 (상암동누리꿈스퀘어 B1034호- B1036호)","1144031130191127","서울특별시 마포구 월드컵북로","3130000101200800073","2015-05-20 18:03:42.0","2015-05-20 18:03:42.0","밥","20080069148","Y"
"6601","08492","남원골","3130000","마포구","101","일반음식점","10101","한식","김군자","06","먹을만큼적당히","2014-12-31","Y","Y","","37.577531129198924","126.89412451188431","02-713-8511","68 (상암동 1층 3호 일부)","1144041395431127","서울특별시 마포구 월드컵북로44길","3130000101200008492","2015-05-20 18:01:47.0","2015-05-20 18:01:47.0","밥","20000069595","Y"
"6600","00773","김박사손칼국수","3130000","마포구","101","일반음식점","10101","한식","윤명순","06","먹을만큼적당히","2014-12-31","Y","Y","","37.54040422474036","126.9432029183125","02-714-2245","307 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101198700773","2015-05-20 18:00:58.0","2015-05-20 18:00:58.0","밥","19870069054","Y"
